frame,ID,X,Y,Class,Color,Position
60,3,558,180,Player,red,Defense
60,4,824,175,Player,red,Defense
60,5,405,104,Player,red,Defense
60,6,1079,315,Player,red,Defense
60,7,864,104,Player,red,Defense
60,8,132,108,Player,red,Defense
60,9,1050,276,Player,red,Defense
60,11,1066,194,Player,red,Defense
60,14,19,187,Player,red,Defense
60,40,1206,166,Player,red,Defense
60,65,156,106,Player,red,Defense
60,0,772,197,Ball,blue,Ball
61,1,718,334,Player,red,Defense
61,2,452,371,Player,red,Defense
61,3,558,181,Player,red,Defense
61,4,828,175,Player,red,Defense
61,5,405,104,Player,red,Defense
61,6,1079,315,Player,red,Defense
61,7,864,104,Player,red,Defense
61,8,132,107,Player,red,Defense
61,9,1050,276,Player,red,Defense
61,11,1066,194,Player,red,Defense
61,14,20,187,Player,red,Defense
61,40,1206,167,Player,red,Defense
61,65,156,106,Player,red,Defense
61,0,788,197,Ball,blue,Ball
62,1,726,336,Player,red,Defense
62,2,460,370,Player,red,Defense
62,3,558,180,Player,red,Defense
62,4,831,175,Player,red,Defense
62,5,405,104,Player,red,Defense
62,6,1079,316,Player,red,Defense
62,7,864,104,Player,red,Defense
62,8,132,106,Player,red,Defense
62,11,1066,194,Player,red,Defense
62,14,20,187,Player,red,Defense
62,40,1206,167,Player,red,Defense
62,65,156,106,Player,red,Defense
63,1,730,337,Player,red,Defense
63,2,472,369,Player,red,Defense
63,3,562,180,Player,red,Defense
63,4,834,175,Player,red,Defense
63,5,405,105,Player,red,Defense
63,6,1079,315,Player,red,Defense
63,7,864,104,Player,red,Defense
63,8,132,106,Player,red,Defense
63,11,1066,194,Player,red,Defense
63,14,20,187,Player,red,Defense
63,40,1206,167,Player,red,Defense
63,65,156,106,Player,red,Defense
64,1,736,338,Player,red,Defense
64,2,480,368,Player,red,Defense
64,3,566,181,Player,red,Defense
64,4,840,174,Player,red,Defense
64,5,405,104,Player,red,Defense
64,6,1079,315,Player,red,Defense
64,7,864,105,Player,red,Defense
64,8,132,106,Player,red,Defense
64,11,1066,194,Player,red,Defense
64,14,20,187,Player,red,Defense
64,40,1206,167,Player,red,Defense
64,65,157,106,Player,red,Defense
65,1,742,338,Player,red,Defense
65,2,488,367,Player,red,Defense
65,3,571,180,Player,red,Defense
65,4,850,174,Player,red,Defense
65,5,405,104,Player,red,Defense
65,6,1079,315,Player,red,Defense
65,7,864,105,Player,red,Defense
65,8,132,106,Player,red,Defense
65,11,1066,194,Player,red,Defense
65,14,20,187,Player,red,Defense
65,40,1206,167,Player,red,Defense
65,65,157,106,Player,red,Defense
66,1,747,339,Player,red,Defense
66,2,496,365,Player,red,Defense
66,3,576,180,Player,red,Defense
66,4,860,175,Player,red,Defense
66,5,405,104,Player,red,Defense
66,6,1079,315,Player,red,Defense
66,7,864,106,Player,red,Defense
66,8,132,106,Player,red,Defense
66,11,1066,194,Player,red,Defense
66,14,20,187,Player,red,Defense
66,40,1206,167,Player,red,Defense
66,65,157,106,Player,red,Defense
67,1,748,340,Player,red,Defense
67,2,502,362,Player,red,Defense
67,3,580,180,Player,red,Defense
67,4,868,175,Player,red,Defense
67,5,405,104,Player,red,Defense
67,6,1079,316,Player,red,Defense
